id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-7-name,is-checks-7-result,is-checks-8-name,is-checks-8-result,is-checks-9-name,is-checks-9-result,is-checks-10-name,is-checks-10-result,is-checks-10-value,is-checks-10-limit,is-checks-11-name,is-checks-11-result,is-checks-11-competitions-0-id,is-checks-11-competitions-0-name,is-checks-12-result,is-checks-12-name,is-checks-12-effective,is-checks-12-multiplier,is-checks-12-pyramids-0-name,is-checks-12-pyramids-0-multiplier,is-checks-13-result,is-checks-13-name,is-checks-13-themes-0-id,is-checks-13-themes-0-multiplier,is-checks-13-themes-0-name,is-checks-13-themes-1-id,is-checks-13-themes-1-multiplier,is-checks-13-themes-1-name,is-checks-13-themes-2-id,is-checks-13-themes-2-multiplier,is-checks-13-themes-2-name,is-checks-13-themes-3-id,is-checks-13-themes-3-multiplier,is-checks-13-themes-3-name,is-checks-13-themes-4-id,is-checks-13-themes-4-multiplier,is-checks-13-themes-4-name,is-checks-13-themes-5-id,is-checks-13-themes-5-multiplier,is-checks-13-themes-5-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-4-date,is-checks-4-limit,is-checks-4-value
587a3d3z,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(vec_avg(rsk60_crowding), 10)",,2,2026-02-07T00:00:34-05:00,,2026-02-07T00:00:35-05:00,,False,False,,,ace_tag,llm_test,confidence_0.64,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-686226,20000000,713,808,1.4013,-0.0082,0.1574,-1.2e-05,-0.24,-0.02,2014-01-01,364163.0,20000000.0,818.0,863.0,0.2495,0.0044,0.1556,3.5e-05,0.01,0.11,-656464.0,20000000.0,713.0,808.0,1.4013,-0.0079,0.1299,-1.1e-05,-0.02,-0.26,LOW_SHARPE,FAIL,1.58,-0.24,LOW_FITNESS,FAIL,1.0,-0.02,LOW_TURNOVER,PASS,0.01,1.4013,HIGH_TURNOVER,FAIL,0.7,1.4013,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.12,-0.37,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.12,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
2rqaQxa8,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_delta(vec_avg(rsk60_crowding), 2), 10)",,3,2026-02-07T00:00:13-05:00,,2026-02-07T00:00:13-05:00,,False,False,,,ace_tag,llm_test,confidence_0.63,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,409733,20000000,729,748,1.4508,0.0049,0.1502,7e-06,0.15,0.01,2014-01-01,-841326.0,20000000.0,840.0,803.0,0.3466,-0.0101,0.2296,-5.8e-05,-0.04,-0.22,-41107.0,20000000.0,729.0,748.0,1.4508,-0.0005,0.1096,-1e-06,-0.0,-0.02,LOW_SHARPE,FAIL,1.58,0.15,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,1.4508,HIGH_TURNOVER,FAIL,0.7,1.4508,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.08,-0.17,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.68,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
npkZYlZE,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(vec_stddev(rsk60_offer), 20)",,2,2026-02-07T00:00:13-05:00,,2026-02-07T00:00:14-05:00,,False,False,,,ace_tag,llm_test,confidence_0.67,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-5435250,20000000,100,122,0.8841,-0.0528,0.8454,-0.00012,-0.29,-0.07,2014-01-01,-7026883.0,20000000.0,140.0,170.0,0.1416,-0.0683,1.411,-0.000965,-0.17,-0.24,-5121479.0,20000000.0,100.0,122.0,0.8841,-0.0498,0.7314,-0.000113,-0.07,-0.31,LOW_SHARPE,FAIL,1.58,-0.29,LOW_FITNESS,FAIL,1.0,-0.07,LOW_TURNOVER,PASS,0.01,0.8841,HIGH_TURNOVER,FAIL,0.7,0.8841,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.15,-0.42,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.65,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2016-02-12,0.1,0.5
78qa0ee2,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(vec_stddev(rsk60_last), 20)",,2,2026-02-07T00:02:40-05:00,,2026-02-07T00:02:41-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,5723465,20000000,107,151,1.0169,0.0555,0.3726,0.000109,0.32,0.07,2014-01-01,-3886508.0,20000000.0,158.0,204.0,0.1556,-0.0377,1.076,-0.000485,-0.08,-0.17,4758925.0,20000000.0,107.0,151.0,1.0169,0.0461,0.3016,9.1e-05,0.07,0.31,LOW_SHARPE,FAIL,1.58,0.32,LOW_FITNESS,FAIL,1.0,0.07,LOW_TURNOVER,PASS,0.01,1.0169,HIGH_TURNOVER,FAIL,0.7,1.0169,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.17,0.16,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.4,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2015-09-28,0.1,0.5
LLbgqQl6,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(vec_range(rsk60_crowding), 15)",,2,2026-02-07T00:01:55-05:00,,2026-02-07T00:01:55-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,6402347,20000000,73,98,1.189,0.077,0.5396,0.00013,0.41,0.1,2014-01-01,10864157.0,20000000.0,111.0,131.0,0.1602,0.1306,0.3913,0.001631,0.4,0.44,2583693.0,20000000.0,73.0,98.0,1.189,0.0311,0.5422,5.2e-05,0.03,0.2,LOW_SHARPE,FAIL,1.58,0.41,LOW_FITNESS,FAIL,1.0,0.1,LOW_TURNOVER,PASS,0.01,1.189,HIGH_TURNOVER,FAIL,0.7,1.189,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.21,0.29,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.83,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2016-07-11,0.1,0.5
Gr0MYRZ0,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_corr(vec_avg(rsk60_offer), vec_avg(rsk60_crowding), 30), 30)",,4,2026-02-07T00:02:11-05:00,,2026-02-07T00:02:12-05:00,,False,False,,,ace_tag,llm_test,confidence_0.58,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-376724,20000000,565,594,0.4053,-0.0045,0.0873,-2.2e-05,-0.15,-0.02,2014-01-01,-1581056.0,20000000.0,632.0,666.0,0.1099,-0.019,0.1968,-0.000346,-0.24,-0.62,-739095.0,20000000.0,565.0,594.0,0.4053,-0.0089,0.1086,-4.4e-05,-0.05,-0.33,LOW_SHARPE,FAIL,1.58,-0.15,LOW_FITNESS,FAIL,1.0,-0.02,LOW_TURNOVER,PASS,0.01,0.4053,HIGH_TURNOVER,PASS,0.7,0.4053,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.08,-0.61,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.22,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
vRnexQ0A,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_av_diff(vec_avg(rsk60_offer), 20), 20)",,3,2026-02-07T00:01:51-05:00,,2026-02-07T00:01:52-05:00,,False,False,,,ace_tag,llm_test,confidence_0.69,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2336740,20000000,773,860,0.5859,0.0227,0.0329,7.7e-05,0.9,0.18,2014-01-01,653551.0,20000000.0,861.0,905.0,0.1649,0.0063,0.0721,7.7e-05,0.04,0.23,1215146.0,20000000.0,773.0,860.0,0.5859,0.0118,0.0598,4e-05,0.08,0.58,LOW_SHARPE,FAIL,1.58,0.9,LOW_FITNESS,FAIL,1.0,0.18,LOW_TURNOVER,PASS,0.01,0.5859,HIGH_TURNOVER,PASS,0.7,0.5859,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.47,1.12,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,PASS,1.58,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
O0wbq3ld,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(vec_avg(rsk60_last), 10)",,2,2026-02-07T00:02:12-05:00,,2026-02-07T00:02:12-05:00,,False,False,,,ace_tag,llm_test,confidence_0.62,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1770112,20000000,663,891,1.0357,0.0172,0.0441,3.3e-05,0.7,0.09,2014-01-01,71874.0,20000000.0,780.0,960.0,0.2252,0.0007,0.1446,6e-06,0.0,0.02,1403664.0,20000000.0,663.0,891.0,1.0357,0.0136,0.0366,2.6e-05,0.08,0.67,LOW_SHARPE,FAIL,1.58,0.7,LOW_FITNESS,FAIL,1.0,0.09,LOW_TURNOVER,PASS,0.01,1.0357,HIGH_TURNOVER,FAIL,0.7,1.0357,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.36,0.72,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.17,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
npkZo918,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_rank(vec_avg(rsk60_crowding), 20)",,2,2026-02-07T00:03:55-05:00,,2026-02-07T00:03:55-05:00,,False,False,,,ace_tag,llm_test,confidence_0.55,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-886977,20000000,1034,1063,1.3652,-0.0107,0.1764,-1.6e-05,-0.31,-0.03,2014-01-01,-526010.0,20000000.0,1078.0,1114.0,0.2655,-0.0063,0.2079,-4.8e-05,-0.03,-0.18,-877813.0,20000000.0,1034.0,1063.0,1.3652,-0.0105,0.1344,-1.5e-05,-0.03,-0.37,LOW_SHARPE,FAIL,1.58,-0.31,LOW_FITNESS,FAIL,1.0,-0.03,LOW_TURNOVER,PASS,0.01,1.3652,HIGH_TURNOVER,FAIL,0.7,1.3652,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.16,-0.29,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.12,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
Vkw2EVqM,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_delta(vec_sum(rsk60_offer), 3), 20)",,3,2026-02-07T00:04:02-05:00,,2026-02-07T00:04:03-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1476057,20000000,734,783,1.1088,0.0143,0.1362,2.6e-05,0.42,0.05,2014-01-01,-603692.0,20000000.0,857.0,830.0,0.2274,-0.0059,0.1709,-5.2e-05,-0.02,-0.15,449856.0,20000000.0,734.0,783.0,1.1088,0.0044,0.1273,8e-06,0.01,0.17,LOW_SHARPE,FAIL,1.58,0.42,LOW_FITNESS,FAIL,1.0,0.05,LOW_TURNOVER,PASS,0.01,1.1088,HIGH_TURNOVER,FAIL,0.7,1.1088,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.22,0.37,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.3,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
Xgw2Lmd1,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(vec_sum(rsk60_last), 20)",,2,2026-02-07T00:03:54-05:00,,2026-02-07T00:03:55-05:00,,False,False,,,ace_tag,llm_test,confidence_0.61,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2238070,20000000,717,1076,0.9754,0.0217,0.0363,4.5e-05,0.8,0.12,2014-01-01,153691.0,20000000.0,819.0,1102.0,0.2123,0.0015,0.155,1.4e-05,0.0,0.04,1176434.0,20000000.0,717.0,1076.0,0.9754,0.0114,0.0412,2.3e-05,0.06,0.56,LOW_SHARPE,FAIL,1.58,0.8,LOW_FITNESS,FAIL,1.0,0.12,LOW_TURNOVER,PASS,0.01,0.9754,HIGH_TURNOVER,FAIL,0.7,0.9754,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.42,0.6,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.16,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
qMkPd892,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(divide(vec_avg(rsk60_offer), vec_avg(rsk60_last)), 20)",,4,2026-02-07T00:03:56-05:00,,2026-02-07T00:03:57-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-448154,20000000,889,766,1.0953,-0.0043,0.1128,-8e-06,-0.16,-0.01,2014-01-01,-151024.0,20000000.0,946.0,849.0,0.2268,-0.0015,0.1217,-1.3e-05,-0.0,-0.05,-203308.0,20000000.0,889.0,766.0,1.0953,-0.002,0.078,-4e-06,-0.0,-0.09,LOW_SHARPE,FAIL,1.58,-0.16,LOW_FITNESS,FAIL,1.0,-0.01,LOW_TURNOVER,PASS,0.01,1.0953,HIGH_TURNOVER,FAIL,0.7,1.0953,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.08,-0.09,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.61,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
RRZ2YMjn,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_returns(vec_avg(rsk60_last), 5), 20)",,3,2026-02-07T00:03:56-05:00,,2026-02-07T00:03:56-05:00,,False,False,,,ace_tag,llm_test,confidence_0.64,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,797548,20000000,763,1012,1.0698,0.0077,0.0494,1.4e-05,0.31,0.03,2014-01-01,-173075.0,20000000.0,846.0,1068.0,0.2582,-0.0017,0.1678,-1.3e-05,-0.0,-0.05,447222.0,20000000.0,763.0,1012.0,1.0698,0.0043,0.0585,8e-06,0.01,0.21,LOW_SHARPE,FAIL,1.58,0.31,LOW_FITNESS,FAIL,1.0,0.03,LOW_TURNOVER,PASS,0.01,1.0698,HIGH_TURNOVER,FAIL,0.7,1.0698,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.16,0.42,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.11,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
